HHSG,OG8,,34,
HHSG,OG9,,24,
HHSG,Special Staff,,0,
HHSG,OAA,,31,
HHSG,OACS,,21,
HHSG,OAJA,,22,
HHSG,OACN,,16,
HHSG,OAPM,,19,
HHSG,OADS,,13,
HHSG,OACE,,17,
HHSG,AHRO,,12,
HHSG,OACOCS,,19,
HHSG,OAGAD,,13,
HHSG,OACCS,,15,
HHSG,AHO,,55,
HHSG,OAQM,,15,
HHSG,AREO,,13,
HHSG,OACH,,5,
HHSG,HSG,,0,
HHSG,HHSBn,,416,
HHSG,MPBn,,244,
HHSG,AGH,,104,
HHSG,SEB,,352,
HHSG,1354DC,,13,
HHSG,1301DD,,28,
HHSG,SSC,,221,
HHSG,AHC,,33,
HHSG,0,,0,
HHSG,0,,0,
HHSG,0,,0,
HHSG,0,,0,
HHSG,0,,0,
HHSG,Sub-total,0,2041,0
FCPA,HQ,,117,
FCPA,1FSFO,,11,
FCPA,2FSFO,,10,
FCPA,3FSFO,,13,
FCPA,4FSFO,,12,
FCPA,5FSFO,,10,
FCPA,6FSFO,,10,
FCPA,7FSFO,,7,
FCPA,8FSFO,,10,
FCPA,9FSFO,,11,
FCPA,10FSFO,,10,
FCPA,11FSFO,,10,
FCPA,12FSFO,,10,
FCPA,14FSFO,,12,
FCPA,15FSFO,,13,
FCPA,16FSFO,,9,
FCPA,0,,0,
FCPA,0,,0,
FCPA,0,,0,
FCPA,0,,0,
FCPA,0,,0,
FCPA,Sub-total,0,275,0
APMC,APMC,,150,
APMC,0,,0,
APMC,0,,0,
APMC,0,,0,
APMC,0,,0,
APMC,0,,0,
APMC,Sub-total,0,150,0
ASPA,Head Office,,0,
ASPA,1FAU,,0,
ASPA,2FAU,,0,
ASPA,3FAU,,0,
ASPA,4FAU,,0,
ASPA,5FAU,,0,
ASPA,6FAU,,0,
ASPA,7FAU,,0,
ASPA,8FAU,,0,
ASPA,9FAU,,0,
ASPA,10FAU,,0,
ASPA,11FAU,,0,
ASPA,12FAU,,0,
ASPA,14FAU,,0,
ASPA,15FAU,,0,
ASPA,16FAU,,0,
ASPA,0,,0,
ASPA,0,,0,
ASPA,0,,0,
ASPA,0,,0,
ASPA,0,,0,
ASPA,Sub-total,0,0,0
APAO,Head Office,,15,
APAO,1FPAO,,0,
APAO,2FPAO,,4,
APAO,3FPAO,,3,
APAO,4FPAO,,2,
APAO,5FPAO,,3,
APAO,6FPAO,,4,
APAO,7FPAO,,3,
APAO,8FPAO,,3,
APAO,9FPAO,,2,
APAO,10FPAO,,6,
APAO,11FPAO,,2,
APAO,12FPAO,,6,
APAO,14FPAO,,2,
APAO,15FPAO,,2,
APAO,16FPAO,,2,
APAO,0,,0,
APAO,0,,0,
APAO,0,,0,
APAO,0,,0,
APAO,0,,0,
APAO,Sub-total,0,59,0
OTHER UNIT NR 1,G4ASCOM,,0,
OTHER UNIT NR 1,SOTS SOCOM,,0,
OTHER UNIT NR 1,K9 AFP,,0,
OTHER UNIT NR 1,DC WMC,,0,
OTHER UNIT NR 1,1MARINE BDE,,0,
OTHER UNIT NR 1,"OU3, WMC",,0,
OTHER UNIT NR 1,SOJ4 (JSOG),,0,
OTHER UNIT NR 1,"DISG, DND",,0,
