SFRA,4SFBn,0,400,
SFRA,5SFBn,0,281,
SFRA,6SFBn,0,394,
SFRA,11SFC(R)(S),0,113,
SFRA,12SFC(R)(S),0,112,
SFRA,18SFC(R)(S),0,105,
SFRA,SFS,464,122,
SFRA,16SFC,0,0,
SFRA,0,0,0,
SFRA,0,0,0,
SFRA,0,0,0,
SFRA,0,0,0,
SFRA,Sub-total,702,3077,0
FSRR,HHC,312,543,
FSRR,1SRBn,0,444,
FSRR,2SRBn,0,445,
FSRR,3SRBn,0,450,
FSRR,4SRBn,0,464,
FSRR,5SRBn,0,443,
FSRR,16SRC (S),0,107,
FSRR,SRS,418,172,
FSRR,13SRC,0,0,
FSRR,0,0,0,
FSRR,0,0,0,
FSRR,0,0,0,
FSRR,0,0,0,
FSRR,Sub-total,730,3068,0
LRR,HHC,208,345,
LRR,1LRC,0,90,
LRR,2LRC,0,94,
LRR,3LRC,0,97,
LRR,4LRC,0,104,
LRR,5LRC,0,92,
LRR,6LRC,0,95,
LRR,CTDTS,260,72,
LRR,7LRC,0,0,
LRR,0,0,0,
LRR,0,0,0,
LRR,0,0,0,
LRR,0,0,0,
LRR,Sub-total,468,989,0
1BCT,91BRC (P),10,88,
1BCT,"HHC (P), 1BCT",20,87,
1BCT,"92IB, 2ID",40,427,
1BCT,"45IB, 5ID",40,461,
1BCT,"6MechBn (P), MID",40,298,
1BCT,"9FAB(P), AAR",40,144,
1BCT,"BSB (2FSSU), ASCOM",40,122,
1BCT,"BSC, 7SIGBN",10,32,
1BCT,"MP PLTN, 7MP Bn",10,17,
1BCT,1CMOB PLTN,40,14,
1BCT,FM PLTN,10,6,
1BCT,72MICO,10,33,
1BCT,K9 PLTN,10,13,
1BCT,3ECC,10,39,
1BCT,EOD TM,10,11,
1BCT,CBRNE PLTN,10,14,
1BCT,0,0,0,
1BCT,0,0,0,
1BCT,0,0,0,
1BCT,0,0,0,
1BCT,0,0,0,
1BCT,Sub-total,350,1806,0
51EBDE,HHC,144,146,
51EBDE,ESC,64,75,
51EBDE,513ECBn,0,164,
51EBDE,514ECBn,0,154,
51EBDE,522ECBn,0,162,
51EBDE,548ECBn,0,155,
51EBDE,564ECBn,0,157,
51EBDE,565ECBn,0,163,
51EBDE,525ECbtBn,0,199,
51EBDE,BTS,200,0,
51EBDE,0,0,0,
51EBDE,0,0,0,
51EBDE,0,0,0,
51EBDE,0,0,0,
51EBDE,Sub-total,408,1375,0
52EBDE,HHC,144,180,
52EBDE,ESBn,64,87,
52EBDE,512ECB,0,143,
52EBDE,534ECB,0,145,
52EBDE,544ECB,0,144,
52EBDE,524ECB,0,81,
52EBDE,BTS,200,0,
52EBDE,0,0,0,
52EBDE,0,0,0,
52EBDE,0,0,0,
52EBDE,Sub-total,408,780,0
53EBDE,HHC,144,113,
53EBDE,ESC,64,101,
53EBDE,542ECB,0,156,
53EBDE,543ECB,0,168,
53EBDE,546ECB,0,161,
53EBDE,552ECB,0,164,
53EBDE,BTS,200,0,
53EBDE,0,0,0,
53EBDE,0,0,0,
53EBDE,0,0,0,
53EBDE,0,0,0,
53EBDE,Sub-total,408,863,0
54EBDE,HHC,144,310,
54EBDE,ESC,64,162,
54EBDE,545ECB,0,356,
54EBDE,547ECB,0,322,
54EBDE,549ECB,0,300,
54EBDE,BTS,200,0,
54EBDE,0,0,0,
54EBDE,0,0,0,
54EBDE,0,0,0,
54EBDE,0,0,0,
54EBDE,Sub-total,408,1450,0
55EBDE,HHC,144,106,
55EBDE,ESC,64,11,
55EBDE,551ECB(P),0,114,
55EBDE,553ECB(P),0,108,
55EBDE,0,0,0,
55EBDE,0,0,0,
55EBDE,0,0,0,
55EBDE,0,0,0,
55EBDE,0,0,0,
55EBDE,Sub-total,208,339,0
AAR,HHSB,190,351,
AAR,1FAB,0,164,
AAR,2FAB,0,156,
AAR,3FAB,0,158,
AAR,4FAB,0,171,
AAR,5FAB,0,168,
AAR,6FAB,0,168,
AAR,8FAB,0,171,
AAR,7FAB(155),0,190,
AAR,SALBAT,0,42,
AAR,AAR TS,224,24,
AAR,ADA Btry,0,67,
AAR,0,0,0,
AAR,0,0,0,
AAR,0,0,0,
AAR,0,0,0,
AAR,0,0,0,
AAR,Sub-total,414,1830,0
ASR,HHC,128,145,
ASR,CSBn,134,115,
ASR,NETBn,0,111,
ASR,1SBn,0,115,
ASR,2SBn,0,119,
ASR,3SBn,0,113,
ASR,4SBn,0,110,
ASR,5SBn,0,122,
ASR,6SBn,0,113,
ASR,7SBn,0,141,
ASR,8SBn,0,113,
ASR,9SBn,0,113,
ASR,10SBn,0,117,
ASR,11SBn (P),0,107,
ASR,SIMBn,0,114,
ASR,TSS,234,28,
ASR,0,0,0,
ASR,0,0,0,
ASR,0,0,0,
ASR,0,0,0,
ASR,0,0,0,
ASR,Sub-total,496,1796,0
AIR,HHC,222,182,
AIR,14AIB,0,85,
AIR,15AIB,0,116,
AIR,17AIB,0,83,
AIR,1ISU(P),0,43,
AIR,2ISU,0,43,
AIR,3ISU,0,50,
AIR,4ISU,0,53,
AIR,5ISU,0,48,
AIR,7ISU,0,58,
AIR,8ISU,0,49,
AIR,9ISU,0,49,
AIR,10ISU,0,53,
AIR,11ISU,0,64,
AIR,12ISU,0,55,
AIR,16ISU,0,65,
AIR,K9,0,223,
AIR,PAICoE,278,28,
AIR,0,0,0,
AIR,0,0,0,
AIR,0,0,0,
AIR,0,0,0,
AIR,0,0,0,
AIR,Sub-total,500,1347,0
CMOR (P),HHB,306,198,
CMOR,11CMOBn,0,107,
CMOR,12CMOBn,0,108,
CMOR,14CMOBn,0,110,
CMOR,CMOS,274,72,
CMOR,0,0,0,
CMOR,0,0,0,
CMOR,0,0,0,
CMOR,0,0,0,
CMOR,Sub-total,580,595,0
500ECB,500ECbtBn,0,180,
500ECB,0,0,0,
500ECB,0,0,0,
500ECB,0,0,0,
500ECB,0,0,0,
500ECB,Sub-total,0,180,0
ASCOM,HHSBn,314,282,
ASCOM,EODBn,372,216,
ASCOM,1FSSU,110,83,
ASCOM,4FSSU,110,73,
ASCOM,5FSSU,110,88,
ASCOM,6FSSU,110,83,
ASCOM,7FSSU,110,82,
ASCOM,8FSSU,110,79,
ASCOM,9FSSU,110,129,
ASCOM,10FSSU,110,91,
ASCOM,11FSSU,110,88,
ASCOM,12FSSU,110,96,
ASCOM,1LSG,0,0,
ASCOM,"HHC, 1LSG",38,29,
ASCOM,MaintBn,86,55,
ASCOM,SupBn,398,43,
ASCOM,TransBn,86,54,
ASCOM,AAB,94,95,
ASCOM,ASC,0,0,
ASCOM,2LSG,0,0,
ASCOM,"HHC, 2LSG",54,76,
ASCOM,SSTS,50,35,
ASCOM,1IMB,338,79,
ASCOM,2IMB,338,80,
ASCOM,GSU,122,37,
ASCOM,PMO,40,14,
ASCOM,RDC,104,33,
ASCOM,1LSB,0,0,
ASCOM,0,0,0,
ASCOM,0,0,0,
ASCOM,0,0,0,
ASCOM,0,0,0,
ASCOM,Sub-total,3534,2020,0
TRADOC,TSSI,0,0,
TRADOC,HHSB,318,412,
TRADOC,TSptG,0,0,
TRADOC,TSvcG,116,123,
TRADOC,TEI,524,0,
TRADOC,OTEI,38,15,
TRADOC,CAS,258,129,
TRADOC,CSS,246,19,
TRADOC,CSSS,260,33,
TRADOC,5ATG,52,14,
TRADOC,3ATG,52,12,
TRADOC,4ATG,52,13,
TRADOC,OCS,350,31,
TRADOC,SCS,388,55,
TRADOC,ALSOS,0,0,
TRADOC,NCOS,30,13,
TRADOC,RDDI,0,0,
TRADOC,ORDDI,32,16,
TRADOC,ARC,0,0,
TRADOC,DC,46,29,
TRADOC,TDC,42,22,
TRADOC,MTC,86,98,
TRADOC,LWC,40,26,
TRADOC,ALDEC,42,18,
TRADOC,CFWDC,34,13,
TRADOC,1ATG,0,0,
TRADOC,0,0,0,
TRADOC,0,0,0,
